Name,1171_M_O_V-W4_CP04543,1166_M_O_V-W4_CP04543,1170_M_O_V-W4_CP04543,1167_M_O_V-W4_CP04543,1169_M_O_V-W4_CP04543,1172_M_O_V-W4_CP04543,1174_M_O_V-W4_CP04543,1168_M_O_V-W4_CP04543,1173_M_O_V-W4_CP04543,1165_MSV-W4_CP04543,1158_MSV-W4_CP04543,1157_MSV-W4_CP04543,1162_MSV-W4_CP04543,1164_MSV-W4_CP04543,1161_MSV-W4_CP04543,1156_MSV-W4_CP04543,1159_MSV-W4_CP04543,1163_MSV-W4_CP04543,1160_MSV-W4_B_CP04543,1176_M_ORX_E-W4_CP04543,1182_M_ORX_E-W4_CP04543,1177_M_ORX_E-W4_CP04543,1185_M_ORX_E-W4_CP04543,1178_M_ORX_E-W4_CP04543,1184_M_ORX_E-W4_CP04543,1179_M_ORX_E-W4_CP04543,1183_M_ORX_E-W4_CP04543,1180_M_ORX_E-W4_CP04543,1181_M_ORX_E-W4_CP04543
7.2.1.1:NADH:ubiquinone reductase (Na(+)-transporting),0.00751435,0.00301385,0.00460328,0.00586931,0.00325466,0.00218811,0.00258954,0.00218175,0.004661641,0,0.00401456,0.004070649,0.00502973,0,0.00414979,0.003330091,0.004738531,0.00218615,0.002742319,0.00605659,0.00346191,0.00137803,0.004415791,0.00127216,0.000496018,0.00307569,0.00032054,0.000809648,0
7.3.2.1:ABC-type phosphate transporter,0.00274156,0.00369311,0,0.00131436,0.00780737,0.00372253,0.00431094,0.00299153,0.00267934,0.011006299,0.0100146,0.011739299,0.00248665,0.007721912,0.015518201,0.007115671,0.008842762,0.006728351,0.012610096,0.00328777,0.005744811,0.00379893,0.003782831,0.00261639,0.003783929,0.003954351,0.00359115,0.00399086,0.00282255
7.3.2.2:ABC-type phosphonate transporter,0.000934054,0,0,0.000873849,0,0.00115832,0.000653517,0,0,0,0.00309578,0,0.00111005,0,0,0,0,0.000742969,0,0.000834263,0.00188223,0.00142796,0.00057816,0.00221064,0.00114938,0.00165463,0.00147861,0.002218,0.00126446
1.1.1.1:Alcohol dehydrogenase,0,0.000473778,0.00315914,0.000771047,0,0,0.00105686,0,0,0,0,0,0,0,0,0,0,0,0,0.000757921,0,0.00120892,0.00067922,0.00115053,0.00147739,0.00110202,0.00163537,0.00130888,0
1.1.1.218:Morphine 6-dehydrogenase,0,0.000573787,0.00213724,0.000422895,0.000560933,0,0,0,0,0,0,0,0,0,0,0,0,0.0015138,0,0.000612442,0,0.00029949,0,0.000563767,0.000345464,0.000522878,0.000266907,0.000243867,0
1.1.1.290:4-phosphoerythronate dehydrogenase,0,0.00173678,0,0.000934719,0,0.000477025,0,0,0,0.000696644,0,0,0.000714727,0,0,0,0,0,0,0,0,0,0.000813217,0.000352253,0,0,0,0,0
1.1.1.38:Malate dehydrogenase (oxaloacetate-decarboxylating),0,0.000949459,0,0.00137717,0.00148049,0.00162939,0.000861685,0,0,0.000828306,0,0,0,0,0,0,0,0,0,0.000597827,0.00113821,0.000898688,0.0014609,0.00105108,0.00198312,0.00120545,0.00153863,0.00115059,0.00209466
"1.1.1.44:Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)",0,0.00105724,0.00209362,0.000407318,0,0.00152009,0,0,0,0,0.00327818,0.00192971,0.000793183,0.000721967,0,0,0.00197665,0.00300512,0,0.000855626,0.000952259,0.00127098,0.0013533,0.00185499,0.000948069,0.00175671,0.00146847,0.00188527,0.000852311
1.1.1.6:Glycerol dehydrogenase,0,0.000661146,0,0.000324584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000571556,0.00151463,0.000343132,0.000561441,0,0,0,0.000280811,0.000186392,0
1.11.1.6:Catalase,0,0.000650589,0,0.000406651,0,0,0,0,0,0,0.000397659,0.000625499,0.00108562,0,0,0.000197816,0,0.000747947,0.004543959,0.000586952,0.000548682,0,0,0,0,0.000497893,0.000246414,0.000139504,0
1.2.1.11:Aspartate-semialdehyde dehydrogenase,0,0.000884472,0,0.00140384,0.00133602,0.00303515,0.00299946,0,0.00358313,0.00234559,0,0.00185394,0.00154315,0,0.00217817,0.00108851,0,0.0020098,0.001875439,0.00200602,0.00170975,0.00183637,0.00101345,0.00185122,0.00226406,0.000718456,0.00132309,0.00214894,0.00186187
1.2.7.1:Pyruvate synthase,0,0.00112,0,0,0,0,0,0,0,0,0,0.000633584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018366,0,0
1.2.7.8:Indolepyruvate ferredoxin oxidoreductase,0,0.000983691,0,0,0.000435616,0,0.00131237,0,0,0.000865795,0,0,0.0016196,0.003354471,0.00149798,0.00133616,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3.1.9:Enoyl-[acyl-carrier-protein] reductase (NADH),0,0.00102285,0,0.000554003,0.000227713,0.000678595,0,0,0,0.00195212,0,0.0012356,0,0,0,0,0.002946291,0,0,0.0016489,0,0.000170918,0.000940671,0.000175732,0,0,0,0,0
1.3.99.1:Deleted entry,0,0.00038304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102894,0.000247551,0,0,0,0.000155382,0
1.6.5.3:Transferred entry 7.1.1.2,0,0.000534924,0,6.87E-05,0,0.000299973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170885,0,0,0,0,0,0,0
1.8.4.11:Peptide-methionine (S)-S-oxide reductase,0,0.00117379,0.00203356,0.00210975,0.00190925,0.00202806,0.000619565,0,0.000949411,0.00286926,0.00278625,0.00211448,0.000887067,0,0,0,0,0.000794388,0,0.00278021,0.00177643,0.003086179,0.00227181,0.00262889,0.00306638,0.003004851,0.00241459,0.00161894,0.00221453
2.1.1.14:5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase,0,0.000502603,0,0.000273553,0,0.000698455,0,0,0,0.00131312,0,0,0,0,0,0,0,0,0,0.000698472,0.00138543,0.00145708,0.000801645,0.00100333,0.000403842,0.000733574,0.00100279,0.000922424,0.000519563
2.1.1.171:16S rRNA (guanine(966)-N(2))-methyltransferase,0,0.000705795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003412151,0,0.002276409,0.000336274,0,0,0,0,0,0,0,0,0
2.1.1.193:16S rRNA (uracil(1498)-N(3))-methyltransferase,0,0.00081683,0.00305473,0.00243263,0.00244655,0.00174751,0.0017822,0.0065187,0.00337117,0,0,0.00143416,0.0015246,0.00139888,0,0,0,0.00370925,0,0.000463117,0.00161389,0.003473249,0.00195061,0.00190277,0.00259353,0.00153764,0.00243327,0.00131048,0.00172616
2.1.2.11:3-methyl-2-oxobutanoate hydroxymethyltransferase,0,0.00122797,0,0,0,0.0013647,0.00226541,0,0.00176577,0,0.000885796,0,0.00303967,0.00205827,0.000974032,0,0,0.00089706,0,0.00116053,0.00115959,0.000137898,0.000693646,0,0,0.000558407,0,0,0
2.1.3.1:Methylmalonyl-CoA carboxytransferase,0,0.00052394,0,0,0,0.000259249,0,0,0,0.000799745,0.000724508,0.00167527,0.000888403,0.00169763,0,0.00222265,0,0,0,0.000531418,0,0.000158438,0.000716263,0.000664363,0,0,0.000258135,0,0
2.3.1.179:Beta-ketoacyl-[acyl-carrier-protein] synthase II,0,0.00165205,0,0.000655604,0.000830855,0.0010329,0.00126573,0.00253076,0,0.00165858,0.00203569,0.00114973,0,0,0,0.0018901,0,0,0,0.000503086,0,0.000222293,0.000248446,0,0,0,0,0.000164291,0
2.3.1.28:Chloramphenicol O-acetyltransferase,0,0.000769065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021197,0,0,0,0,0,0
2.3.1.29:Glycine C-acetyltransferase,0,0.00121796,0.0019886,0.000517515,0,0,0,0,0.000923607,0.00277133,0.000319707,0.00136227,0.000710649,0.000866545,0.00136455,0.00160591,0.006318392,0.00177344,0,0,0,0,0,0.000239435,0,0.000454714,0.000380453,0,0.000549062
2.3.1.31:Homoserine O-acetyltransferase,0,0.000947779,0,0.00127767,0,0.00127309,0.0013934,0.00175571,0.00161827,0.00076614,0,0,0.000945543,0,0.00205766,0.000878732,0,0,0,0.00032666,0,0.00200109,0.0018242,0.00175831,0.00212188,0.00136415,0.00192377,0.00148879,0.00135348
2.3.1.51:1-acylglycerol-3-phosphate O-acyltransferase,0,0.00150375,0,0,0,0,0.00180911,0.00327702,0,0,0,0.00121353,0.00180581,0.00136561,0,0.00164306,0.00148314,0,0.00169453,0,0.000493455,0.000270049,0.000495008,0,0,0,0.000185339,0.00010119,0
2.3.1.9:Acetyl-CoA C-acetyltransferase,0,0.00141161,0,0.000946746,0,0.000790329,0,0.00218938,0.0010568,0,0,0.00102207,0.000583631,0,0,0,0,0,0,0.00096814,0.000693716,0.000482015,0,0.00220385,0.000534049,0.000418652,0.00128103,0.000837775,0
2.3.3.10:Hydroxymethylglutaryl-CoA synthase,0,0.000847926,0,0.000444441,0.000493846,0.000870634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104075,0.000440485,0.000638618,0.000565714,0.000509511,0.000549793,0.00062607,0.000597568,0.00140139
2.4.2.6:Nucleoside deoxyribosyltransferase,0,0.000592669,0.00263157,0.000456072,0,0.000389916,0.000960768,0,0.000569464,0,0,0,0.00102378,0,0,0,0,0.000691863,0,0.000838442,0.000579539,0.000972792,0,0.000603792,0.00119585,0.000614773,0.00087523,0.00078513,0.000965775
2.5.1.47:Cysteine synthase,0,0.000658006,0.00524059,0.00186508,0.000634638,0.00111388,0.00226384,0,0.00141883,0.00194982,0.0012243,0,0.00116562,0.000907208,0.00227608,0.00127497,0,0.00204616,0,0.00107528,0.00133581,0.0015594,0.000991852,0.0014761,0.00157035,0.00105914,0.000943101,0.00161523,0.0011669
2.5.1.49:O-acetylhomoserine aminocarboxypropyltransferase,0,0.000737132,0,0,0,0,0,0.00370529,0,0.00143125,0,0.00103696,0.00185086,0.003362331,0.00651259,0,0.006197191,0.000562513,0,0,0.000911579,0.00162165,0.000281088,0.00132727,0.000892263,0.000362179,0.000778762,0.000818466,0.00099518
"2.5.1.74:1,4-dihydroxy-2-naphthoate polyprenyltransferase",0,0.000685385,0,0.000295068,0.000747493,0.000339578,0,0,0,0,0,0,0,0,0.0026452,0,0,0,0,0,0,0,0.000219421,0.000339971,0,0,0,0.000167517,0
"2.6.1.59:dTDP-4-amino-4,6-dideoxygalactose transaminase",0,0.00119554,0,0,0.00140244,0,0,0,0,0,0,0,0,0,0,0,0.002783221,0,0,0,0,0,0,0.000155483,0,0,0,0,0
2.7.1.107:Diacylglycerol kinase (ATP),0,0.000685704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000798389,0,0.000481552,0,0.000387629,0,0,0.000155918,0.000255724,0
2.7.1.49:Hydroxymethylpyrimidine kinase,0,0.00123458,0,0.000775435,0,0,0,0,0.00080724,0,0,0,0,0,0,0,0,0,0,0.000363275,0.00105572,0,0,0,0,0,0.000356359,0.000288936,0
2.7.1.66:Undecaprenol kinase,0,0.00108671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7.4.16:Thiamine-phosphate kinase,0,0.000923237,0.00143698,0.0005828,0.000806882,0.000334505,0,0.00122898,0.00136315,0.0006482,0,0.00102205,0,0,0,0,0,0,0,0.000952635,0,0,0.000462451,0,0,0,0,9.11E-05,0
2.7.4.7:Phosphooxymethylpyrimidine kinase,0,0.00123458,0,0.000775435,0,0,0,0,0.00080724,0,0,0,0,0,0,0,0,0,0,0.000363275,0.00105572,0,0,0,0,0,0.000356359,0.000288936,0
2.7.4.8:Guanylate kinase,0,0.0025694,0,0.00174427,0.00112949,0.00336367,0.00120412,0,0.00289595,0.00417285,0.00302406,0,0.00120968,0.000829868,0.000969409,0.00335799,0,0.00195465,0,0.00288441,0.00206698,0.00158303,0.00233938,0.00272333,0.00276172,0.00240742,0.00308159,0.00202931,0.00293623
2.7.8.31:Undecaprenyl-phosphate glucose phosphotransferase,0,0.00103985,0,0,0.000405555,0,0,0,0,0,0,0,0,0,0,0.00199849,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1.1.3:Triacylglycerol lipase,0,0.000918624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000160321,0,0,0,0,9.44E-05,0,0
3.1.3.73:Adenosylcobalamin/alpha-ribazole phosphatase,0,0.00162936,0,0,0.000956816,0.000493071,0,0.00207309,0.00128944,0,0,0,0,0,0,0,0,0.000955703,0,0.000677865,0.00119774,0.000467327,0.000320198,0.000798255,0.000493014,0.000955116,0.000567238,0.00088611,0.000534578
3.1.6.1:Arylsulfatase (type I),0,0.000987085,0,0,0,0,0,0,0.00056785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247848,0,0,0,0,0,0
"3.2.1.10:Oligo-1,6-glucosidase",0,0.000881623,0,0.00104691,0,0.000881418,0,0,0.000692446,0,0.000855914,0,0,0,0,0,0,0.00162823,0,0.00106548,0.000629107,0.00121993,0.000401434,0.00129218,0.000530764,0.000605281,0.000804102,0.000995635,0.00120472
3.2.1.20:Alpha-glucosidase,0,0.000862353,0,0.000362915,0.000549483,0.000795598,0,0,0,0,0.0017752,0,0,0,0,0,0,0.00183091,0,0.00122219,0,0.00104034,0.000500236,0.000780821,0.000491102,0.000915419,0.00123512,0.00102724,0.000907026
3.2.1.21:Beta-glucosidase,0,0.000610918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000945631,0.000534117,0.00113392,0.000527132,0,0.00106157,0.000601761,0
3.2.1.31:Beta-glucuronidase,0,0.00187412,0,0.00103312,0.00152254,0.000510198,0.00105551,0.00459851,0,0.00195344,0.0030727,0.00282028,0.00184205,0.00246722,0.00230375,0.00196763,0.004024171,0.000960367,0.004514059,0.000230204,0,0,0.000597697,0.000240781,0,0.000412056,0.000282173,0.000203176,0.0012808
3.2.1.55:Non-reducing end alpha-L-arabinofuranosidase,0,0.000783506,0,0,0,0.00037914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000365811,0.000201618,0.000480119,0,0,0.000434937,0.000364066,0
"3.2.1.70:Glucan 1,6-alpha-glucosidase",0,0.00106242,0,0,0,0.000768105,0.000574005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270454,0.000386108,0.000489782,0.000418843,0.000475824,0.00034187,0.000366614,0
3.2.1.73:Licheninase,0,0.00066208,0,0,0,0,0,0,0.000694762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4.11.5:Prolyl aminopeptidase,0,0.000956982,0,0.000576358,0,0.000798423,0,0,0.000860957,0,0.00251776,0,0,0,0,0.00173223,0,0.00115152,0,0.00148424,0.000940946,0.000499747,0.000807587,0.0010907,0.00143983,0.000515683,0.00195095,0.001794,0.000869352
3.4.13.3:Transferred entry 3.4.13.18 and 3.4.13.20,0,0.000686942,0,0.000522185,0,0.000817816,0,0,0,0,0.00131906,0,0,0,0,0,0,0,0,0.000682404,0.000686619,0.000457926,0,0.000389013,0.000463771,0.000636504,0.000452591,0.000507203,0.00034753
3.4.13.9:Xaa-Pro dipeptidase,0,0.0013346,0,0.000409811,0,0.000831635,0,0,0.0012739,0,0.00123282,0,0,0,0,0,0,0.00117416,0,0.000914823,0.00142431,0.000576838,0.000488252,0,0,0.000867425,0.000281347,0.000672653,0.00144718
3.4.14.11:Xaa-Pro dipeptidyl-peptidase,0,0.00129049,0,0.000633642,0.000708474,0.000933669,0,0,0,0,0,0,0.000804739,0,0,0,0,0,0,0.00128843,0,0.000701287,0.000539897,0.000728823,0.000781385,0.00143994,0.00146982,0.00109091,0.00100268
3.4.15.5:Peptidyl-dipeptidase Dcp,0,0.000663123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4.19.3:Pyroglutamyl-peptidase I,0,0.00117861,0.00234502,0.00108046,0,0.000477504,0,0,0.00154405,0,0.000699305,0,0,0,0,0,0,0.00206894,0,0.00136194,0.00168509,0.00129699,0.0008248,0.00108476,0.00137913,0.00112848,0.00156304,0.00131944,0.00156744
3.4.21.102:C-terminal processing peptidase,0,0.000588928,0,0,0,0.000610455,0.000960936,0,0,0,0,0,0.000593659,0,0,0,0,0.000983012,0,0.000636141,0,0.000367246,0.000368452,0.000299318,0.000608303,0.000873134,0.000253202,0.000442939,0.000668105
3.5.1.24:Choloylglycine hydrolase,0,0.00131148,0.00194356,0.000968642,0.00183818,0.00101332,0.00234983,0,0,0,0.00304758,0,0.00151734,0,0,0,0,0.00137483,0,0.00126475,0.00173572,0.00115244,0.000477066,0.00107039,0.000756692,0.0011549,0.000788147,0.00104215,0.00133087
3.5.2.7:Imidazolonepropionase,0,0.000681258,0,0,0,0,0,0,0,0,0,0,0,0,0.00150309,0,0,0,0,0,0,0.000121351,0,0,0,0,0,0,0
3.5.4.25:GTP cyclohydrolase II,0,0.000839345,0,0.00130357,0,0.000894756,0.000585297,0,0.000974444,0.00218968,0,0,0.00166287,0.004063751,0,0,0.002674471,0,0,0.000247075,0.00249102,0.0010661,0.00136322,0,0.00100737,0.000722492,0.00059285,0.000997212,0.000608297
3.6.1.27:Undecaprenyl-diphosphate phosphatase,0,0.000783142,0,0.00112869,0.000491999,0.000824272,0.00158018,0.00185799,0,0,0,0.00316621,0.00156101,0.002067341,0.00161374,0.003074341,0.004242521,0.00189801,0.003350109,0.000589049,0,0.000775785,0.0010412,0.000884139,0.0011737,0.000819958,0.0011047,0.00139971,0.000394087
3.6.1.61:Diadenosine hexaphosphate hydrolase (ATP-forming),0,0.000360091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.1.7:Acylphosphatase,0,0.0010652,0.00567978,0.000423537,0.000410181,0.000540888,0,0.004047689,0,0.00125442,0.00136284,0,0.00246103,0.00181781,0.00114647,0.000724675,0,0.0024478,0,0.000480825,0.00179116,0.00104571,0.000503634,0.000404988,0.00112344,0.000280772,0.000200548,0.00108778,0.000547545
3.6.3.3:Transferred entry 7.2.2.21,0,0.000558836,0,0.000560108,0.000884301,0.000749981,0,0,0,0,0.000903849,0,0,0,0,0,0,0,0,0.000306853,0.000611463,0.000776926,0.000709231,0.000684292,0.000275317,0.00041225,0.00101817,0.0014509,0
4.1.1.31:Phosphoenolpyruvate carboxylase,0,0.000745597,0.00253017,0.000292413,0.00136278,0.00201095,0,0,0,0,0.000962427,0,0,0,0,0,0,0.000497829,0,0.001429,0.00104676,0.00163773,0.000791567,0.00175497,0.00114542,0.00162086,0.00131601,0.00164934,0.000631337
4.1.2.14:2-dehydro-3-deoxy-phosphogluconate aldolase,0,0.000954525,0.00304637,0.00145604,0.00100099,0.00154207,0.00124199,0,0.00228577,0.0010106,0.00221817,0.00143375,0.00207202,0.000836079,0,0,0.003515131,0.00156814,0,0.000421749,0.000883554,0.00123858,0.0010761,0.000592601,0.00167147,0.000863629,0.00105461,0.000746684,0.00228659
4.1.2.40:Tagatose-bisphosphate aldolase,0,0.00119478,0,0,0,0.000439478,0,0,0,0,0,0.00124499,0.000585835,0,0,0,0,0.00147631,0,0,0.000670306,0,0,0.000363978,0,0.000471854,0,0.000213143,0.000450947
4.1.2.50:6-carboxytetrahydropterin synthase,0,0.000806833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000511591,0.000279448,0,0,0,0.000117525,0
4.1.3.16:4-hydroxy-2-oxoglutarate aldolase,0,0.000954525,0,0.000320159,0,0.000549688,0.00124199,0,0,0,0.00221817,0.00143375,0.000884566,0.000836079,0,0,0.003515131,0.000669075,0,0,0,0.000357706,0,0,0,0,0.000193021,0,0
"4.1.99.12:3,4-dihydroxy-2-butanone-4-phosphate synthase",0,0.000839345,0,0.00136413,0,0.00118878,0.00149026,0,0.00115841,0.00223032,0,0,0.000585937,0.004063751,0,0,0.002674471,0.00051955,0,0.0012905,0.000874771,0.00103682,0.00229247,0.000395262,0.00149786,0.000690755,0.00079404,0.000925248,0.000728515
"4.2.1.115:UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",0,0.0008107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2.3.5:Chorismate synthase,0,0.00124745,0.00321232,0.00161701,0.00161397,0.00212828,0.000483196,0.00293671,0.00216463,0.00191306,0,0,0.00125292,0,0,0.00109198,0,0,0,0.000932692,0.000966958,0.00124011,0.00260021,0.00112342,0.00193172,0.00128022,0.00162227,0.00129902,0.000979534
4.3.1.17:L-serine ammonia-lyase,0,0.00168128,0.0031535,0.00338625,0.00173677,0.00175892,0.00158987,0,0.00176259,0.00119546,0.000917525,0,0.0015348,0,0,0.00321634,0,0,0.002455419,0.00236481,0.00208666,0.0026708,0.0020643,0.00155593,0.00221771,0.00146931,0.00201757,0.00249708,0.00240012
4.3.1.19:Threonine ammonia-lyase,0,0.000924823,0.00335973,0.0011677,0.00214968,0.00134269,0.00117314,0,0.00150923,0.00101736,0,0,0.00154443,0.00136983,0.00139222,0,0,0.00120224,0,0.00150434,0.00111081,0.00168288,0.00104903,0.0013959,0.00168371,0.00112005,0.00168519,0.0018371,0.00136157
4.3.99.3:7-carboxy-7-deazaguanine synthase,0,0.000605171,0,0.000592138,0.000628515,0.000581954,0.000456638,0,0,0.00167384,0,0,0,0,0,0,0,0,0,0,0,0.000324829,0.000293082,0,0,0,0,0,0
5.1.3.3:Aldose 1-epimerase,0,0.000728418,0,0.00169537,0.00189632,0.00175023,0.000993391,0,0.00152627,0.000957888,0,0.001506,0,0.00146379,0,0.00192253,0,0,0.002249919,0.000401041,0.00186281,0.00113478,0.00103112,0.000994483,0.00175963,0.00176698,0.000957442,0.000982629,0.000724636
5.3.1.14:L-rhamnose isomerase,0,0.00146589,0,0.000863256,0.000685992,0.000756112,0.00111732,0,0.00194656,0.00154132,0.00329196,0,0.00124558,0.0022731,0,0,0,0.00331036,0,0.00129229,0,0.000752043,0.00221995,0.000487281,0,0.00076155,0.000113361,0,0.000905915
5.3.1.23:S-methyl-5-thioribose-1-phosphate isomerase,0,0.000582835,0,0,0.000909439,0,0,0,0,0.00116575,0,0.00112432,0,0,0.0012174,0.00110253,0.004269781,0,0,0,0,0,0,0,0,0,0,0,0
5.3.1.24:Phosphoribosylanthranilate isomerase,0,0.000873637,0.00217219,0,0.0020806,0.000834566,0.000744078,0.00632209,0.00308802,0.00194432,0.00196992,0.00111449,0.000604872,0,0.00169006,0,0,0,0.002742829,0.00147476,0.00102323,0.000864789,0.000982586,0.00110856,0.00108717,0.00110039,0.000886701,0.000784284,0.00160517
5.3.1.25:L-fucose isomerase,0,0.000567202,0,0.000518114,0,0.000347136,0.00088911,0,0,0.000610797,0,0,0.000942099,0,0,0,0.002356281,0,0,0.000335437,0,0.000129509,0.000322755,0.00023344,0,0,0,0,0.000374897
5.3.1.28:D-sedoheptulose 7-phosphate isomerase,0,0.0003751,0,0.000374476,0,0,0.00107353,0,0,0,0,0,0.0015666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4.2.6:Beta-phosphoglucomutase,0,0.000699947,0.00171753,0.00115284,0,0.000648057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247862,0,0,0,0.00131462,0.000899753,0.000149212,0.000382984
6.1.1.19:Arginine--tRNA ligase,0,0.00158708,0,0.00190828,0.00251563,0.00307712,0.00201871,0,0.00225163,0.00166622,0.00110329,0.00118036,0.000970763,0.000845774,0.0014648,0.00121394,0.00241225,0.00118379,0.005863838,0.00312277,0.00271673,0.00286092,0.00267005,0.003464659,0.0031007,0.00229182,0.00325515,0.00217207,0.00245163
6.2.1.30:Phenylacetate--CoA ligase,0,0.00244176,0,0,0.00224377,0,0.000611727,0,0,0.00265468,0.000732272,0.00171694,0.000765018,0.006683211,0,0.000879507,0,0,0.003087249,0,0,0,0.000241195,0,0,0,0,0,0
6.3.2.1:Pantoate--beta-alanine ligase (AMP-forming),0,0.00103568,0,0.00024768,0,0,0,0,0.000777764,0.00198076,0,0,0.00102597,0,0,0,0,0,0,0,0,0,0.000484904,0,0,0,0.000137051,0,0
6.3.2.2:Glutamate--cysteine ligase,0,0.00113676,0.00626104,0.00388306,0.000885945,0.00346162,0.000842601,0,0.00386672,0.00116278,0.00628176,0.005895329,0.00143506,0,0.00173991,0,0.005193371,0.00331818,0.002950009,0.00310511,0.00125379,0.00346502,0.00266394,0.003135379,0.003444429,0.00167187,0.00333246,0.00275007,0.00271086
6.3.2.9:UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase,0,0.00070882,0.00188604,0.00173473,0.00123651,0.00266757,0.000999165,0,0.000986768,0,0,0,0,0,0,0,0,0,0,0.00189883,0.00209956,0.00260587,0.00260973,0.00246506,0.0028111,0.00196258,0.00261342,0.00254179,0.00350469
6.3.3.1:Phosphoribosylformylglycinamidine cyclo-ligase,0,0.000605323,0,0.00283252,0.00224736,0.00291846,0.004770311,0.00140364,0.00113294,0.00407949,0.00138487,0.003703519,0.00172134,0,0,0.005185791,0.00137231,0.000974484,0.010836797,0.00197838,0.00164693,0.00230287,0.00192557,0.00235042,0.00306672,0.003737521,0.00225319,0.00243777,0.00233963
6.3.3.2:5-formyltetrahydrofolate cyclo-ligase,0,0.00157298,0.00170729,0.00099865,0,0.00281891,0,0.00126027,0.00383135,0,0.00122601,0.00228284,0.000997106,0.0018235,0.00252086,0.000647396,0.004034791,0.00245147,0,0.00183903,0.00155281,0.00223429,0.00180743,0.00193669,0.00127962,0.002526581,0.00163119,0.00220652,0.00173208
6.3.4.15:Biotin--[biotin carboxyl-carrier protein] ligase,0,0.000489608,0,0,0,0,0,0,0,0,0,0.0014518,0,0,0.00210024,0.0031944,0,0,0,0,0,0.000101083,0,0,0,0,0,0,0
6.3.4.20:7-cyano-7-deazaguanine synthase,0,0.00122967,0,0.000606599,0.0012842,0.000394324,0.00108049,0.004043919,0,0,0,0,0,0.002511361,0,0,0.00158718,0,0.002495839,0.000372067,0.0010069,0.000366553,0.00124251,0.000217075,0,0,0,0.000300887,0.000543571
6.3.5.1:NAD(+) synthase (glutamine-hydrolyzing),0,0.000686463,0,0.00126793,0,0.00045739,0,0,0.000925098,0.000773319,0,0,0.000868358,0,0.00188679,0.00101826,0,0,0,0.00105901,0.000914459,0.0024309,0.00113577,0.00154589,0.00191752,0.000967092,0.00152803,0.00167056,0
6.3.5.4:Asparagine synthase (glutamine-hydrolyzing),0,0.0022429,0,0.00329873,0.00197613,0.00249636,0.0012875,0,0.00314576,0.000866956,0.00225038,0,0.0017523,0,0.00349491,0.000713091,0.002332521,0.00152758,0,0.00190631,0.00284547,0.00257336,0.0027139,0.002871159,0.00276239,0.00296203,0.00254792,0.00203079,0.00304685
