Name,1182_M-BL_CP04543-B,1156_M-BL_CP04543-B,1178_M-BL_CP04543-B,1164_M-BL_CP04543-B,1160_M-BL_CP04543-B,1184_M-BL_CP04543-B,1180_M-BL_CP04543-B,1174_M-BL_CP04543-B,1168_M-BL_CP04543-B,1136_F-BL_CP04543-B,1150_F-BL_CP04543-B,1138_F-BL_CP04543-B,1140_F-BL_CP04543-B,1152_F-BL_CP04543-B,1148_F-BL_CP04543-B,1170_M-BL_CP04543-B,1142_F-BL_CP04543-B,1154_F-BL_CP04543-B,1146_F-BL_CP04543-B,1144_F-BL_CP04543-B
2.5.1.56:N-acetylneuraminate synthase,0,0,0,0,0,0,0.000757121,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5.1.97:Pseudaminic acid synthase,0,0,0,0,0,0,0.000456662,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7.1.56:1-phosphofructokinase,0,0,0,0,0,0,0.00164274,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7.1.92:5-dehydro-2-deoxygluconokinase,0,0,0,0,0,0,0.000526868,0,0,0,0,0,0,0,0,0,0,0,0,0.000642036
2.7.7.33:Glucose-1-phosphate cytidylyltransferase,0,0,0,0,0,0,0.000359031,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1.12.1:5' to 3' exodeoxyribonuclease (nucleoside 3'-phosphate-forming),0,0,0,0,0,0,0.00032006,0,0,0.000867945,0,0,0,0.000901809,0,0,0,0,0,0.0001699
"3.2.1.37:Xylan 1,4-beta-xylosidase",0,0,0,0,0,0,0.000517718,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2.1.52:Beta-N-acetylhexosaminidase,0,0,0,0,0,0,0.000561242,0.00017579,0,0,0,0,0,0,0,0,0,0,0.000957977,0
4.2.1.32:L(+)-tartrate dehydratase,0,0,0,0,0,0,0.000416801,0,0,0,0,0,0,0,0.00127029,0,0,0.000225918,0.000917423,0
4.2.1.44:Myo-inosose-2 dehydratase,0,0,0,0,0,0,0.000448195,0,0,0,0.000274734,0.000572426,0,0,0,0,0,0,0.000559062,0
1.1.1.95:Phosphoglycerate dehydrogenase,0,0,0,0,0,0,0,0.000234031,0,0,0,0,0,0,0,0,0,0,0,0.000700383
2.1.1.176:16S rRNA (cytosine(967)-C(5))-methyltransferase,0,0,0,0,0,0,0,0.000660189,0,0,0.000847352,0,0.000628291,0,0,0,0,0,0,0.000374399
2.3.1.57:Diamine N-acetyltransferase,0,0,0,0,0,0,0,0.000471844,0,0,0.000209275,0,0,0,0,0,0,0,0,0
2.4.1.83:Dolichyl-phosphate beta-D-mannosyltransferase,0,0,0,0,0,0,0,0.000305934,0,0,0,0,0,0,0,0,0,0,0,0
3.1.3.45:3-deoxy-manno-octulosonate-8-phosphatase,0,0,0,0,0,0,0,0.000154867,0,0,0,0,0,0,0,0,0,0,0,0
3.4.21.102:C-terminal processing peptidase,0,0,0,0,0,0,0,0.000400248,0,0,0.000667688,0,0.000326578,0,0,0.000665097,0,0.00049161,0,0.000223713
3.5.1.104:Peptidoglycan-N-acetylglucosamine deacetylase,0,0,0,0,0,0,0,0.000184843,0,0,0,0,0,0,0,0,0,0,0,0
4.2.1.36:Homoaconitate hydratase,0,0,0,0,0,0,0,0.000241284,0,0,0,0,0,0,0,0,0,0,0,0
5.4.2.8:Phosphomannomutase,0,0,0,0,0,0,0,0.000170113,0,0.000322468,0,0,0,0,0,0,0,0,0,0
1.1.1.108:Carnitine 3-dehydrogenase,0,0,0,0,0,0,0,0,0.000254054,0,0,0,0,0,0,0,0,0,0,0
1.1.1.26:Glyoxylate reductase,0,0,0,0,0,0,0,0,0.000456853,0,0,0,0,0,0,0,0,0,0,0
1.1.1.30:3-hydroxybutyrate dehydrogenase,0,0,0,0,0,0,0,0,0.000391745,0,0,0,0,0,0,0,0,0,0,0
1.1.1.53:3-alpha(or 20-beta)-hydroxysteroid dehydrogenase,0,0,0,0,0,0,0,0,0.000268422,0,0,0,0,0,0,0,0,0,0,0
1.21.4.4:Betaine reductase,0,0,0,0,0,0,0,0,0.000311374,0,0,0,0,0,0,0,0,0,0,0
2.7.1.107:Diacylglycerol kinase (ATP),0,0,0,0,0,0,0,0,0.000256065,0,0.000398098,0.000606941,0.000750121,0,0,0,0.000441191,0,0,0
2.8.3.5:3-oxoacid CoA-transferase,0,0,0,0,0,0,0,0,0.000381249,0,0,0,0,0,0,0,0,0,0,0
3.11.1.1:Phosphonoacetaldehyde hydrolase,0,0,0,0,0,0,0,0,0.000626582,0,0,0,0,0,0,0,0,0,0,0
"3.2.1.93:Alpha,alpha-phosphotrehalase",0,0,0,0,0,0,0,0,0.00057202,0,0.000667421,0,0.000284466,0,0,0,0.000906384,0,0,0
4.2.1.40:Glucarate dehydratase,0,0,0,0,0,0,0,0,0.000209468,0,0.000326666,0,0,0,0,0,0,0,0,0
5.1.1.13:Aspartate racemase,0,0,0,0,0,0,0,0,0.000704674,0,0.000751659,0,0.00024269,0,0,0.000462397,0.00043897,0.000631369,0,0.000247152
1.1.1.17:Mannitol-1-phosphate 5-dehydrogenase,0,0,0,0,0,0,0,0,0,0.000605948,0,0.000885315,0.000355834,0,0,0,0.000699238,0.000482842,0,0.000316653
1.4.1.4:Glutamate dehydrogenase (NADP(+)),0,0,0,0,0,0,0,0,0,0.000512069,0,0.00205002,0,0,0.00147025,0,0,0.000478226,0.000771734,0
2.1.1.220:tRNA (adenine(58)-N(1))-methyltransferase,0,0,0,0,0,0,0,0,0,0.000582961,0,0,0,0,0,0,0,0,0,0
2.5.1.16:Spermidine synthase,0,0,0,0,0,0,0,0,0,0.000373684,0,0.00068957,0,0.000613602,0,0.00032443,0,0,0,0.000169345
3.1.1.3:Triacylglycerol lipase,0,0,0,0,0,0,0,0,0,0.000470528,0,0,0,0,0,0,0,0,0,0
4.1.3.27:Anthranilate synthase,0,0,0,0,0,0,0,0,0,0.00107549,0.000698631,0.000445308,0,0,0,0,0,0,0,0.000475791
4.2.1.1:Carbonic anhydrase,0,0,0,0,0,0,0,0,0,0.000232491,0,0,0,0,0,0.000389316,0,0.00030491,0.000313505,0
4.3.99.4:Choline trimethylamine-lyase,0,0,0,0,0,0,0,0,0,0.00108012,0,0.000386942,0,0,0,0,0,0,0,0
5.1.3.11:Cellobiose epimerase,0,0,0,0,0,0,0,0,0,0.00095962,0.000827382,0.000920482,0,0,0.000990924,0,0,0,0.000721383,0
1.1.1.14:L-iditol 2-dehydrogenase,0,0,0,0,0,0,0,0,0,0,0.000167315,0,0,0.000411959,0,0,0,0,0,0
2.5.1.129:Flavin prenyltransferase,0,0,0,0,0,0,0,0,0,0,0.000267409,0,0,0,0.000905759,0,0,0,0,0
2.7.1.191:Protein-N(pi)-phosphohistidine--D-mannose phosphotransferase,0,0,0,0,0,0,0,0,0,0,0.000395409,0,0,0,0,0,0,0,0.000518571,0
2.7.4.6:Nucleoside-diphosphate kinase,0,0,0,0,0,0,0,0,0,0,0.000612502,0,0,0,0,0,0,0,0,0
3.1.21.7:Deoxyribonuclease V,0,0,0,0,0,0,0,0,0,0,0.000620354,0,0,0,0,0,0,0.000312432,0,0
3.2.1.55:Non-reducing end alpha-L-arabinofuranosidase,0,0,0,0,0,0,0,0,0,0,0.000260137,0,0,0,0,0,0,0,0,0
3.4.14.12:Xaa-Xaa-Pro tripeptidyl-peptidase,0,0,0,0,0,0,0,0,0,0,0.000211876,0,0,0,0,0,0,0,0,0
3.6.3.27:Transferred entry 7.3.2.1,0,0,0,0,0,0,0,0,0,0,0.000769831,0,0,0,0,0,0,0,0,0
4.1.1.82:Phosphonopyruvate decarboxylase,0,0,0,0,0,0,0,0,0,0,0.000174964,0,0,0,0,0,0.000489527,0,0,0
4.1.3.6:Citrate (pro-3S)-lyase,0,0,0,0,0,0,0,0,0,0,0.000217789,0,0,0,0,0,0,0,0,0
4.2.1.120:4-hydroxybutanoyl-CoA dehydratase,0,0,0,0,0,0,0,0,0,0,0.000268047,0,0,0,0,0,0,0,0,0
4.2.1.85:Dimethylmaleate hydratase,0,0,0,0,0,0,0,0,0,0,0.000250874,0,0,0,0,0,0,0,0.000206186,0
5.3.3.3:Vinylacetyl-CoA Delta-isomerase,0,0,0,0,0,0,0,0,0,0,0.000268047,0,0,0,0,0,0,0,0,0
2.1.1.171:16S rRNA (guanine(966)-N(2))-methyltransferase,0,0,0,0,0,0,0,0,0,0,0,0.000280323,0,0,0,0.000250666,0,0.000204774,0,0
2.1.1.34:tRNA (guanosine(18)-2'-O)-methyltransferase,0,0,0,0,0,0,0,0,0,0,0,0.000424093,0,0,0,0,0,0,0,0
2.7.7.77:Molybdenum cofactor guanylyltransferase,0,0,0,0,0,0,0,0,0,0,0,0.000508804,0,0,0,0,0,0,0,0
2.8.1.8:Lipoyl synthase,0,0,0,0,0,0,0,0,0,0,0,0.000494366,0,0,0,0,0,0,0,0
3.5.1.53:N-carbamoylputrescine amidase,0,0,0,0,0,0,0,0,0,0,0,0.000332266,0,0,0,0,0,0,0,0
4.1.99.19:2-iminoacetate synthase,0,0,0,0,0,0,0,0,0,0,0,0.000509982,0,0,0,0,0,0,0,0
5.4.99.61:Precorrin-8X methylmutase,0,0,0,0,0,0,0,0,0,0,0,0.000357391,0.000549406,0,0,0,0,0,0.000423349,0
1.1.1.283:Methylglyoxal reductase (NADPH),0,0,0,0,0,0,0,0,0,0,0,0,0.000196205,0,0,0,0,0,0,0
1.1.1.79:Glyoxylate reductase (NADP(+)),0,0,0,0,0,0,0,0,0,0,0,0,0.000218207,0,0,0,0,0,0,0
2.7.7.65:Diguanylate cyclase,0,0,0,0,0,0,0,0,0,0,0,0,0.000208158,0,0,0,0,0,0,0
3.1.3.3:Phosphoserine phosphatase,0,0,0,0,0,0,0,0,0,0,0,0,0.000249769,0,0,0,0,0.000289073,0.000512528,0.000625712
3.2.1.172:Unsaturated rhamnogalacturonyl hydrolase,0,0,0,0,0,0,0,0,0,0,0,0,0.000267825,0,0,0,0,0,0,0
5.5.1.4:Inositol-3-phosphate synthase,0,0,0,0,0,0,0,0,0,0,0,0,9.88E-05,0,0,0,0,0,0,0.000212402
1.2.1.46:Formaldehyde dehydrogenase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000681488,0,0,0,0,0
3.5.4.30:dCTP deaminase (dUMP-forming),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000638339,0,0,0,0,0
4.1.2.29:5-dehydro-2-deoxyphosphogluconate aldolase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000779737,0,0,0,0,0
1.14.13.127:3-(3-hydroxy-phenyl)propanoic acid hydroxylase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285737,0,0,0,0
1.4.3.5:Pyridoxal 5'-phosphate synthase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031763,0,0,0,0
2.1.1.191:23S rRNA (cytosine(1962)-C(5))-methyltransferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000358621,0,0,0,0.000384777
2.5.1.17:Corrinoid adenosyltransferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034457,0,0,0,0
2.7.10.2:Non-specific protein-tyrosine kinase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000369197,0,0,0,0
3.1.3.27:Phosphatidylglycerophosphatase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241905,0.000338691,0,0,0
1.1.1.132:GDP-mannose 6-dehydrogenase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380564,0,0,0
1.3.1.12:Prephenate dehydrogenase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000470489,0,0,0
3.2.1.4:Cellulase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000449598,0,0,0
1.1.1.369:D-chiro-inositol 1-dehydrogenase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000277389,0,0
1.20.4.1:Arsenate reductase (glutaredoxin),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037225,0,0
1.21.4.2:Glycine reductase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028791,0,0
5.4.2.9:Phosphoenolpyruvate mutase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000377697,0,0
1.2.99.5:Transferred entry 1.2.7.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000350842,0
2.3.1.128:Transferred entry 2.3.1.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543133,0
"3.1.7.2:Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000596574,0
3.5.1.100:(R)-amidase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000539372,0
5.1.99.1:Methylmalonyl-CoA epimerase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220254,0
1.2.7.7:3-methyl-2-oxobutanoate dehydrogenase (ferredoxin),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000246316
1.3.5.4:Fumarate reductase (quinol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000485659
1.5.98.1:Methylenetetrahydromethanopterin dehydrogenase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178843
1.6.1.1:NAD(P)(+) transhydrogenase (Si-specific),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107009
1.6.1.2:NAD(P)(+) transhydrogenase (Re/Si-specific),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212085
1.7.2.2:Nitrite reductase (cytochrome  ammonia-forming),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000484354
2.1.1.86:Tetrahydromethanopterin S-methyltransferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000513713
2.3.3.16:Citrate synthase (unknown stereospecificity),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000497001
2.4.1.20:Cellobiose phosphorylase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395952
2.7.7.56:tRNA nucleotidyltransferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000402306
2.8.4.1:Coenzyme-B sulfoethylthiotransferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126748
3.1.1.73:Feruloyl esterase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000516666
"3.2.1.74:Glucan 1,4-beta-glucosidase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319748
3.4.14.5:Dipeptidyl-peptidase IV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256795
4.1.1.32:Phosphoenolpyruvate carboxykinase (GTP),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172922
